h;Pfree1;Pfree2;Pfree3;Pfree4
2523;95.0461;87.559;66.8663;90.3948
2524;92.7714;72.0461;54.755;76.998
2525;89.4834;68.7335;45.6031;69.5944
2526;87.9156;64.5827;8.6606;57.2445
2527;101.4685;95.0413;0.3137;62.4328
2528;117.7587;120.7474;0;37.025
2529;106.1802;109.0675;0;16.4331
2530;71.191;57.2924;0;0
2531;22.534;0;0;0
2532;0;0;0;0
2533;0;0;0;0
2534;0;0;0;0
2535;0;0;0;0
2536;0;0;0;0
2537;42.0675;0;0;0
2538;105.5039;54.4763;33.5751;53.0167
2539;125.6369;91.5081;86.4631;112.6269
2540;123.5504;97.5724;109.4158;107.2364
2541;138.8854;123.2832;124.9412;133.8281
2542;160.4881;148.3948;149.1156;158.827
2543;154.0858;151.8546;170.8169;150.34
2544;146.3444;143.7661;172.7965;134.5603
2545;139.8992;122.7292;152.0873;126.5179
2546;115.2522;90.2814;121.8177;108.7325
2547;120.6853;94.9596;111.7377;104.7862
2548;115.4451;71.2641;85.8322;104.5973
2549;106.5425;54.674;63.3306;89.1239
2550;91.1262;19.8707;44.3244;83.0616
2551;121.0695;28.8145;66.6537;104.1008
2552;110.6962;10.1265;73.6934;98.476
2553;108.7476;0.8523;64.768;74.5899
2554;97.4711;0;14.7294;43.6032
2555;55.815;0;0;6.3013
2556;28.5876;0;0;0
2557;8.4315;0;0;0
2558;0;0;0;0
2559;0;0;0;0
2560;23.584;0;0;0
2561;59.3445;0;0;0
2562;75.9807;18.6361;62.5243;26.6337
2563;103.3235;55.6261;106.7294;53.857
2564;116.7288;74.1923;133.8423;72.7666
2565;135.3046;93.1656;157.5216;98.4167
2566;162.2905;114.4523;169.1598;121.1257
2567;160.877;113.1199;175.6553;116.334
2568;158.1149;103.2569;176.0337;113.3059
2569;137.5476;83.9224;157.7981;97.4547
2570;93.5275;42.3844;120.2292;91.4924
2571;91.6189;31.2426;129.2965;92.4636
2572;86.879;35.3243;129.3792;75.6991
2573;88.3576;26.608;120.5395;57.7383
2574;97.5352;16.6402;107.6131;59.5148
2575;100.3168;32.5044;110.7703;54.0711
2576;86.7189;40.29;102.3978;70.6747
2577;34.7749;0;95.9898;40.1151
2578;10.6519;0;67.5481;6.2313
2579;0;0;19.3779;0
2580;0;0;0;0
2581;0;0;0;0
2582;0;0;0;0
2583;0;0;0;0
2584;0;0;0;0
2585;0;0;0;6.1664
2586;22.3194;0;66.7182;67.3024
2587;83.7652;64.7646;132.9391;115.0257
2588;119.1327;94.7724;132.4874;144.8178
2589;133.5688;110.7085;134.6179;162.7849
2590;137.935;138.4787;133.3441;170.4268
2591;152.0804;155.8792;125.4316;156.1396
2592;147.3532;148.7644;132.2169;153.9103
2593;118.8877;110.6059;126.4955;143.0863
2594;83.0074;62.1322;112.0738;109.8269
2595;71.9307;57.4848;127.5115;90.33
2596;49.6969;43.2363;108.8701;58.0854
2597;34.0585;47.9908;100.2055;35.8856
2598;24.121;54.136;90.923;26.9967
2599;25.1149;59.2849;87.8689;27.2836
2600;23.4078;66.9577;65.1415;16.36
2601;2.8819;51.0303;47.2704;5.0341
2602;0;38.2863;6.0547;0
2603;0;7.995;0;0
2604;0;0;0;0
2605;0;0;0;0
2606;0;0;0;0
2607;0;0;0;0
2608;0;0;0;0
2609;0;9.8244;0;0
2610;45.1356;62.2113;46.9036;11.8863
2611;92.6985;107.5885;94.5532;58.3988
2612;113.0374;122.6527;120.5635;95.9215
2613;133.358;139.647;132.2272;124.8853
2614;146.0473;156.6702;139.1279;142.2466
2615;146.3761;157.0614;135.678;153.8071
2616;132.4668;147.2852;135.794;159.8888
2617;102.7363;135.2323;132.61;138.447
2618;54.9121;93.8328;105.3252;95.5009
2619;37.5346;78.876;112.3705;88.68
2620;20.8396;73.6645;105.0069;50.1786
2621;18.6096;65.6298;99.9859;32.9236
2622;12.2246;68.9152;95.3887;14.4057
2623;14.3268;73.6976;94.1931;11.8915
2624;0;87.5862;57.3315;30.3233
2625;0;82.1504;38.9412;15.4749
2626;0;75.0866;12.8421;0
2627;0;39.7904;0;0
2628;0;16.2635;0;0
2629;0;10.5469;0;0
2630;0;21.8513;0;0
2631;0;32.7674;0;0
2632;0;40.5187;0;0
2633;0;68.7586;0;0
2634;42.7465;95.6599;33.184;0
2635;112.8754;123.4522;90.5667;47.6382
2636;140.5666;136.6477;125.014;66.9243
2637;153.28;155.8469;143.8042;89.4499
2638;158.0359;167.2753;157.8413;112.2804
2639;155.9201;172.9923;148.3798;120.7205
2640;153.3694;172.2116;140.4667;106.4628
2641;132.5105;149.1844;112.9738;80.0652
2642;85.44;108.9006;79.3977;49.7485
2643;65.0335;94.0717;69.9874;54.952
2644;36.2533;69.2911;56.7936;52.2347
2645;31.4286;66.3672;42.1512;61.8628
2646;32.017;67.1875;5.7643;71.5671
2647;54.6348;97.066;9.6653;65.8389
2648;42.6073;107.5338;11.2339;57.8104
2649;11.4792;64.1416;18.7603;50.5605
2650;0;21.6643;0;25.5331
2651;0;0;0;0
2652;0;0;0;0
2653;0;0;0;0
2654;0;0;0;0
2655;0;0;0;0
2656;0;0;0;0
2657;0;4.337;0;0
2658;58.3908;71.7248;49.9984;32.477
2659;100.8169;115.1994;98.4747;81.6048
2660;116.8945;119.3342;135.3207;118.0164
2661;129.1996;128.9332;159.885;137.8405
2662;139.6967;145.7623;163.2403;164.8954
2663;135.103;152.7472;155.7259;166.1698
2664;128.3451;150.2358;146.7134;155.4257
2665;106.7667;123.3685;136.0438;132.153
2666;83.1073;76.3171;109.8272;110.1396
2667;77.8732;64.3351;123.4972;134.5219
2668;88.8708;58.4949;117.6682;130.2735
2669;71.6034;53.136;98.9388;129.4459
2670;40.3627;24.3775;96.0836;101.6717
2671;48.1615;28.3695;88.2388;99.6015
2672;22.4282;32.8968;80.8521;98.4845
2673;10.648;20.7487;67.5393;51.9316
2674;0;0;57.8568;19.1088
2675;0;0;34.8607;0
2676;0;0;30.303;0
2677;0;0;0;0
2678;0;0;0;0
2679;0;0;0;0
2680;0;0;9.0709;0
2681;0;0;59.6722;12.9367
2682;19.5029;17.3535;82.1935;48.7617
2683;107.233;84.7778;122.1647;100.104
2684;115.5596;102.7113;144.2251;139.0738
2685;122.1065;107.2212;161.0746;153.8247
2686;140.3522;117.1776;170.818;164.751
2687;128.5246;101.0932;166.7161;163.9671
2688;105.7366;85.2756;155.5406;160.1834
2689;86.4927;78.6336;141.8755;134.8805
2690;42.7546;53.2426;130.4395;103.3092
2691;28.5048;52.7722;128.6927;96.6357
2692;6.7878;20.8831;106.3913;106.3355
2693;2.91;9.0489;110.8255;134.5546
2694;16.8231;17.6958;89.2225;125.6244
2695;28.559;29.9331;90.336;118.5528
2696;52.0395;30.5775;24.4566;129.2479
2697;49.024;26.4396;20.877;107.8296
2698;0;3.1656;0;57.2128
2699;0;0;0;0
2700;0;0;0;0
2701;0;0;0;0
2702;0;0;0;0
2703;0;0;0;0
2704;0;0;0;0
2705;0;8.186;19.6287;0
2706;84.6624;76.9518;57.1933;0
2707;119.5607;109.2909;85.0506;46.3636
2708;115.0352;118.8627;115.8368;71.0563
2709;121.6166;129.9068;139.9841;91.5685
2710;131.5741;135.9553;158.1446;91.5419
2711;138.622;137.5231;159.5967;80.0251
2712;132.8868;139.297;141.6829;76.9048
2713;111.4549;131.4136;120.4916;59.2847
2714;77.9139;111.4483;96.0118;25.7252
2715;72.2441;109.9103;92.9134;42.1244
2716;68.1313;103.888;73.0764;17.4592
2717;63.138;102.242;56.1287;0
2718;86.5726;107.4801;64.9131;0
2719;77.5455;123.165;72.2652;0
2720;81.19;78.6588;74.4338;0
2721;74.7693;96.2515;55.3375;0
2722;25.391;85.4557;38.1142;0
2723;0;55.2173;0;0
2724;0;21.9376;0;0
2725;0;0;0;0
2726;0;0;0;0
2727;0;0;0;0
2728;0;0;0;0
2729;0;24.0758;0;0
2730;64.5742;66.2712;18.7611;0
2731;111.2353;97.6726;47.9187;27.5425
2732;104.8567;93.4441;83.0872;83.4952
2733;113.6402;116.9398;96.5769;105.219
2734;122.7431;144.0606;121.5987;117.3133
2735;134.3512;151.588;123.7992;112.5697
2736;142.5537;151.9606;115.7338;103.99
2737;131.5317;143.0354;95.9155;84.256
2738;112.3141;126.5167;51.1029;34.383
2739;105.4966;128.9572;46.1188;25.096
2740;97.9701;116.6905;27.5253;32.1374
2741;87.3612;111.4927;12.9351;12.2698
2742;78.486;110.064;1.3107;0
2743;92.3209;99.7383;0;0
2744;88.2889;55.6297;0;0
2745;73.3387;65.0923;0;0
2746;41.7175;44.6588;0;0
2747;0;9.4749;0;0
2748;0;0;0;0
2749;0;0;0;0
2750;0;0;0;0
2751;0;0;0;0
2752;0;0;0;0
2753;0;11.0167;0;0
2754;66.8444;43.9412;27.8999;26.4863
2755;108.8344;81.58;67.9123;80.8378
2756;106.8428;98.9083;91.2163;97.0897
2757;120.8206;114.6952;109.75;105.6519
2758;133.5232;119.1415;118.169;110.5987
2759;136.2355;112.2717;107.1838;90.5551
2760;132.6124;113.7655;98.2078;71.2512
2761;111.796;106.9018;75.2932;58.1362
2762;82.1905;83.8647;20.6976;53.5595
2763;97.4988;85.9693;7.2312;69.1763
2764;107.7689;88.3221;0;29.5777
2765;96.0853;89.4784;0;26.5883
2766;98.8548;66.3066;0;12.6616
2767;104.3198;66.6882;0;0
2768;126.6488;65.7553;0;0
2769;89.0336;44.1313;0;0
2770;31.3055;0;0;0
2771;0;0;0;0
2772;0;0;0;0
2773;0;0;0;0
2774;0;0;0;0
2775;0;0;0;0
2776;0;0;0;0
2777;0;0;0;0
2778;32.2535;43.2439;0;0
2779;117.1495;100.3407;62.4762;48.458
2780;129.7007;119.8025;76.3797;51.7784
2781;145.1871;123.009;82.0686;60.5993
2782;152.7773;122.1111;92.1187;82.9411
2783;143.7665;118.9752;87.1893;83.4146
2784;131.2543;124.6714;91.5561;101.353
2785;110.9932;118.8699;88.4847;100.8269
2786;92.7644;86.9982;77.2494;78.0565
2787;106.7265;72.3903;71.2812;88.5592
2788;90.2104;77.7517;50.2455;57.3575
2789;83.2729;62.9517;41.6755;12.1616
2790;78.3767;44.4315;34.9009;0
2791;80.1052;11.6701;42.6277;0
2792;67.425;16.9068;23.7786;0
2793;76.7257;5.3245;0;0
2794;9.5938;0;0;0
2795;0;0;0;0
2796;0;0;0;0
2797;0;0;0;0
2798;0;0;0;0
2799;0;0;0;0
2800;0;0;0;0
2801;0;0;0;0
2802;18.9116;12.3024;7.5875;0
2803;87.8962;63.5425;30.9138;43.3084
2804;109.4814;98.755;44.15;63.7253
2805;118.8311;118.9839;66.8326;81.6635
2806;133.95;140.0243;82.4596;90.6412
2807;131.8366;141.5514;98.7553;95.2865
2808;131.6248;134.6248;99.7366;84.2386
2809;108.5084;105.9205;77.9593;48.2626
2810;71.5215;58.1604;57.942;9.3944
2811;52.17;70.5036;59.8482;11.6273
2812;37.0717;38.3022;55.6586;1.332
2813;29.052;15.8713;61.0291;0
2814;18.0012;0;44.9079;0
2815;6.8871;0.7563;46.4238;0
2816;0;0;32.3047;0
2817;0;0;27.465;0
2818;0;0;0;0
2819;0;0;0;0
2820;0;0;0;0
2821;0;0;0;0
2822;0;0;0;0
2823;0;0;0;0
2824;0;0;0;0
2825;0;8.9669;0;0
2826;28.7959;94.4614;0;0
2827;102.0097;136.2254;30.7363;48.2625
2828;97.4827;127.7886;54.6975;78.6595
2829;96.1327;137.7692;72.3747;84.8839
2830;89.4549;158.4143;86.1661;96.9833
2831;86.7862;169.4839;76.8114;89.651
2832;100.8739;168.6124;76.7165;103.2372
2833;94.7083;155.5199;84.045;112.4897
2834;72.819;122.3698;80.6;94.2829
2835;44.199;110.1134;86.7424;103.1094
2836;22.4442;99.2605;83.5162;91.6327
2837;0;92.2321;75.6324;76.6992
2838;0;95.6277;61.8681;63.2293
2839;4.9953;109.0937;52.9802;59.2183
2840;0;116.7242;41.2501;84.3976
2841;0;121.4719;24.703;54.2687
2842;0;94.4902;6.6654;7.0546
2843;0;73.6593;0;0
2844;0;32.0305;0;0
2845;0;0;0;0
2846;0;0;0;0
2847;0;0;0;0
2848;0;0;0;0
2849;0;45.6361;0;0
2850;31.7879;100.8141;0;0
2851;89.5672;130.6431;63.8775;72.8401
2852;98.3367;149.2201;103.6191;93.8511
2853;99.1996;163.0525;112.354;100.8097
2854;107.9821;176.6765;123.2995;110.8621
2855;108.4999;176.5108;123.4123;112.7653
2856;100.1178;165.3914;122.3548;111.0622
2857;86.236;147.9042;108.0406;84.5092
2858;44.068;118.4728;80.784;39.8284
2859;32.662;115.5379;86.2765;49.5197
2860;25.7076;110.512;88.74;61.2798
2861;46.15;126.4573;85.5331;52.6827
2862;35.7103;111.9552;62.5847;56.1483
2863;2.2167;83.7156;52.3753;76.3498
2864;0;72.0963;35.7795;39.0802
2865;0;56.8338;0;15.0829
2866;0;28.1308;0;0
2867;0;0;0;0
2868;0;0;0;0
2869;0;0;0;0
2870;0;0;0;0
2871;0;0;0;0
2872;0;0;0;0
2873;0;0;0;0
2874;9.736;45.0811;4.6963;13.2426
2875;80.5617;85.3714;38.8565;60.5804
2876;100.7815;111.075;57.4978;72.6736
2877;106.429;126.372;76.3597;95.5411
2878;107.3104;129.5387;95.5882;118.6306
2879;105.8377;121.6878;102.8761;129.6894
2880;100.8884;118.3641;110.5228;129.4962
2881;143.7166;146.0603;149.1167;209.7204
2882;125.977;110.9704;132.523;198.2541
2883;112.7185;80.7058;111.3835;189.8126
2884;109.9393;62.5876;88.7395;192.7211
2885;99.7728;55.6036;81.0957;183.7689
2886;105.6955;51.3325;92.3497;184.7675
2887;92.394;42.5065;90.1005;178.3098
2888;64.1682;61.0882;86.5095;152.5763
2889;53.8512;34.5625;83.1983;153.0163
2890;39.6085;8.6265;61.5826;144.6922
2891;18.2335;0;29.6667;124.48
2892;7.4076;0;2.52;100.2514
2893;0;0;0;72.0376
2894;0;0;0;41.3936
2895;0;0;0;24.8784
2896;0;0;0;35.9249
2897;0;0;0;72.1414
2898;13.2572;0;0;115.7644
2899;66.7015;44.758;66.9256;132.7561
2900;85.5478;107.5102;115.775;157.6262
2901;122.9826;131.2629;135.9187;190.4653
2902;147.3744;151.6983;151.4579;212.832
2903;178.4738;178.9003;181.9282;226.9698
2904;179.7983;171.3023;191.866;218.5639
2905;170.0503;162.7881;188.3136;211.6741
2906;166.6394;156.6478;171.2146;207.968
2907;160.4182;137.9734;146.3466;191.9333
2908;153.4091;112.0758;148.2289;198.7885
2909;141.329;78.4381;140.1873;201.9733
2910;126.664;60.0958;143.2382;211.1335
2911;118.67;30.0677;119.6842;205.451
2912;106.8142;0;96.935;171.3275
2913;104.1173;0;110.0459;185.0264
2914;74.2707;0;95.5773;173.7521
2915;49.1125;0;68.1465;151.8086
2916;13.5771;0;38.2548;110.4545
2917;0;0;5.9668;61.1663
2918;0;0;0;29.5046
2919;0;0;0;0
2920;0;0;0;0
2921;0;0;12.4267;8.4319
2922;0;28.7807;41.944;54.1435
2923;41.4812;82.0548;93.1276;96.5513
2924;66.5773;113.868;114.8536;111.3295
2925;88.5004;143.293;141.6424;131.9962
2926;119.8665;164.2072;173.7679;156.9866
2927;152.9563;186.0261;204.136;194.3064
2928;143.8489;185.2407;197.8036;185.9792
2929;140.4654;183.022;193.9941;175.4889
2930;120.6311;176.5913;183.439;157.2753
2931;96.9273;167.7928;172.524;148.3141
2932;61.1992;169.5302;167.541;146.2773
2933;48.6564;153.5767;171.4902;134.8219
2934;59.5102;151.3156;183.0291;128.0381
2935;49.0096;143.4027;183.5716;98.3579
2936;25.8301;109.254;170.3466;69.4981
2937;30.567;107.3845;165.4131;34.8019
2938;12.324;84.8671;145.3642;20.9462
2939;0;43.8043;100.8904;0
2940;0;8.3697;83.2931;0
2941;0;0;56.1724;0
2942;0;0;37.8238;0
2943;0;0;32.7639;0
2944;0;0;36.4153;0
2945;0;0;34.2507;0
2946;0;24.2497;53.6806;46.6519
2947;29.9205;82.5103;89.6776;111.1814
2948;68.458;118.1221;114.5889;114.5065
2949;92.5656;136.8377;148.376;104.4275
2950;111.7747;148.3922;174.5338;99.4443
2951;136.8133;178.091;199.7073;128.8981
2952;124.944;186.6933;196.8217;133.9825
2953;113.0054;180.5905;184.9971;135.73
2954;97.729;169.3067;172.8624;132.1916
2955;78.0816;153.7132;147.6288;108.2561
2956;79.9119;134.3014;116.1549;89.0544
2957;72.7438;113.5385;101.2606;58.3261
2958;118.4614;111.7249;108.8785;91.8018
2959;97.1823;102.5575;105.2293;102.208
2960;78.4841;80.538;100.8919;137.5233
2961;50.1214;76.95;91.0702;97.3015
2962;25.4937;62.2543;70.113;42.1678
2963;0;48.7606;52.525;0
2964;0;17.5355;25.171;0
2965;0;0;0;0
2966;0;0;0;0
2967;0;0;0;0
2968;0;0;0;0
2969;0;0;0;0
2970;0;43.414;11.6041;0
2971;54.5655;98.3292;53.0949;59.4183
2972;101.1644;132.5614;86.3713;79.6111
2973;121.7932;154.8308;106.0998;122.4439
2974;140.4035;168.4243;130.3271;138.4219
2975;158.5719;181.8718;162.2281;162.7621
2976;141.5488;181.296;165.939;172.0405
2977;125.1645;181.4365;157.8973;164.7802
2978;112.4443;174.4069;142.534;141.2039
2979;89.4982;161.0347;120.8667;111.7105
2980;82.2529;143.1398;97.1728;107.4204
2981;75.7875;128.6293;73.297;89.0307
2982;83.3779;119.9286;60.9829;87.1743
2983;73.3906;111.6005;31.9248;77.5066
2984;59.7753;98.6592;12.833;69.5572
2985;56.8027;98.2322;5.3355;26.205
2986;38.5348;100.9994;6.2052;12.5854
2987;4.627;84.4823;7.2712;0
2988;0;59.4922;0;0
2989;0;32.0318;0;0
2990;0;0;0;0
2991;0;0;0;0
2992;0;0;0;0
2993;0;6.8746;0;0
2994;20.086;46.126;0;0
2995;85.6279;85.0876;67.7135;63.2039
2996;101.0803;107.0779;93.229;113.7928
2997;128.9131;133.6744;121.2523;131.4535
2998;144.1364;165.3184;126.4192;136.6226
2999;163.7385;194.2143;152.0196;158.3012
3000;154.9856;193.7486;155.7685;151.9341
3001;157.5233;190.2333;161.8235;153.8857
3002;153.6808;178.714;154.248;146.4625
3003;134.38;159.5573;133.0934;128.1536
3004;109.4272;139.8193;100.6021;91.5559
3005;95.3812;128.4298;64.7515;68.377
3006;114.6186;132.2555;54.9147;79.6651
3007;88.9288;130.9951;41.8087;69.0472
3008;91.3882;127.4828;44.145;34.2845
3009;76.603;131.4672;43.652;23.6761
3010;59.8883;125.4735;34.6908;2.36
3011;43.0452;105.2389;20.6167;0
3012;17.9804;78.2618;0;0
3013;0;41.9363;0;0
3014;0;14.7218;0;0
3015;0;0;0;0
3016;0;2.2027;0;0
3017;0;24.52;0;0
3018;12.2156;59.7904;0;0
3019;66.3233;81.1743;44.6875;0
3020;80.3263;95.5536;83.9734;12.9949
3021;94.9412;110.8306;116.887;51.2355
3022;105.4267;130.8795;128.5767;87.297
3023;133.1697;166.7317;141.0283;118.1242
3024;141.577;176.7622;129.5173;109.6921
3025;150.8161;182.0929;124.4554;98.7452
3026;142.2533;178.7448;119.2858;97.0649
3027;121.9415;169.5437;107.2531;114.5896
3028;101.694;163.0378;103.6793;107.7958
3029;87.159;155.1076;86.9395;82.0627
3030;91.5108;168.4189;94.2154;68.8371
3031;78.9113;156.6952;87.4773;43.5139
3032;44.5623;115.2655;68.5698;22.0624
3033;61.2457;121.0376;46.9622;24.7778
3034;32.9068;110.0985;31.2255;0
3035;0;100.4317;3.9567;0
3036;0;74.2579;0;0
3037;0;57.5205;0;0
3038;0;47.6566;0;0
3039;0;35.9337;0;0
3040;0;42.3835;0;0
3041;0;47.2701;0;0
3042;0;50.7085;0;0
3043;54.8566;83.6922;36.4662;51.2511
3044;67.3011;93.5713;93.9922;83.3884
3045;87.8622;105.9643;122.6846;111.4078
3046;104.0765;116.155;142.0627;119.4857
3047;118.6918;133.482;161.0779;145.8779
3048;114.6937;128.8805;151.1284;127.2212
3049;110.9283;133.0605;149.7517;96.5877
3050;106.9247;138.6769;148.1288;62.1335
3051;96.5374;128.0594;132.0884;48.425
3052;98.5189;113.044;102.954;46.1313
3053;90.4685;96.1821;80.5932;57.6661
3054;88.4935;97.9521;78.3264;68.2744
3055;72.2421;92.0211;73.1877;47.9953
3056;87.6748;84.1056;41.239;42.2225
3057;72.1873;69.2626;28.1733;57.545
3058;47.2369;52.8972;0;19.2974
3059;12.8898;40.299;0;0
3060;0;10.0911;0;0
3061;0;0;0;0
3062;0;0;0;0
3063;0;0;0;0
3064;0;0;0;0
3065;0;0;0;0
3066;23.0843;1.4746;0;40.7833
3067;88.0334;50.0953;0;104.8838
3068;99.4285;67.4535;28.6442;145.1226
3069;97.7793;95.1058;52.5934;166.5512
3070;120.534;120.5902;91.478;175.2624
3071;147.6202;152.3662;131.6703;201.5729
3072;147.3835;158.0841;128.2275;206.7651
3073;152.307;158.6403;119.7943;205.7263
3074;145.909;142.7546;105.1501;196.9192
3075;131.8619;132.9762;72.1573;187.98
3076;110.6205;130.2862;25.5763;174.4467
3077;101.1029;122.2084;0;167.946
3078;122.003;127.7097;0;170.4681
3079;102.8051;124.2466;0;149.9653
3080;103.734;76.015;0;131.3248
3081;95.9954;74.2768;0;138.6084
3082;45.2449;77.9185;0;114.3154
3083;4.184;53.6749;0;66.4031
3084;0;26.6424;0;20.7659
3085;0;0;0;0
3086;0;0;0;0
3087;0;0;0;0
3088;0;0;0;0
3089;0;0;0;0
3090;0;22.2403;0;16.3834
3091;62.0408;69.7254;11.513;66.7383
3092;96.6182;99.4378;78.0307;94.7734
3093;119.4849;131.5241;90.2912;112.3846
3094;128.269;158.0092;102.0035;138.2948
3095;158.9851;184.9292;138.3859;171.3444
3096;147.2308;180.7084;125.6953;173.7886
3097;136.874;178.7043;112.7009;163.9982
3098;134.1881;179.2029;88.9936;143.8233
3099;112.4545;175.5858;75.5776;130.1584
3100;112.9733;168.8503;51.8315;132.5927
3101;110.3503;152.5747;12.5227;125.9646
3102;102.7;154.8474;0;139.4005
3103;76.5575;140.0662;0;134.7139
3104;39.0453;112.9578;0;121.1171
3105;34.6106;101.2567;0;131.2094
3106;13.5185;84.4648;0;111.6239
3107;0;55.5732;0;93.8402
3108;0;32.7277;0;72.8234
3109;0;0;0;50.8925
3110;0;0;0;33.2392
3111;0;0;0;16.0291
3112;0;0;0;13.2142
3113;0;0;0;32.9107
3114;0;36.9995;0;64.1132
3115;38.491;98.3421;10.3306;95.262
3116;58.3789;112.2547;47.6414;97.0106
3117;78.4478;131.1278;49.4093;131.5865
3118;85.5692;165.1502;48.7099;157.2692
3119;122.486;194.4801;102.8608;184.1505
3120;140.6399;191.0146;122.483;192.5783
3121;151.7988;184.5962;135.1249;176.6581
3122;149.2846;186.9364;135.8671;156.4169
3123;139.9364;174.0328;116.1347;143.8891
3124;131.7881;152.3689;85.1462;142.2116
3125;121.5944;138.5209;51.3163;142.0693
3126;114.5614;149.0502;66.8823;149.5821
3127;74.5954;136.9138;49.1118;152.8781
3128;41.5606;137.1517;46.7368;126.7832
3129;27.8539;136.2551;25.9405;123.8136
3130;12.6943;108.3564;0;95.4635
3131;0;78.6159;0;75.6401
3132;0;51.6001;0;51.3621
3133;0;33.7899;0;27.1957
3134;0;8.5464;0;9.1341
3135;0;0;0;0
3136;0;6.9101;0;0
3137;0;9.8246;0;9.2475
3138;0;32.7107;0.2401;55.5892
3139;65.2443;69.0919;67.8733;103.8047
3140;95.3086;91.9819;98.3014;112.0643
3141;102.801;117.9096;124.9069;136.4309
3142;106.7946;140.9475;140.8053;165.8488
3143;127.4539;165.447;155.4167;195.7225
3144;104.0385;169.415;139.2669;197.8453
3145;76.7662;158.8766;121.5244;196.6201
3146;46.7334;151.8658;127.1116;198.0391
3147;35.421;149.6436;136.6189;195.7087
3148;32.6885;145.4805;139.4618;193.6291
3149;37.8817;150.4284;114.3438;191.8379
3150;38.8957;157.6029;103.6185;191.4997
3151;20.2929;136.8821;89.8927;204.9784
3152;15.1961;127.2348;60.8041;193.2337
3153;0.6004;129.1594;49.6875;187.1392
3154;0;112.3767;43.2916;162.526
3155;0;86.6734;28.4002;119.4086
3156;0;69.6576;10.9348;78.2131
3157;0;47.8717;0;38.0938
3158;0;18.2791;0;7.7189
3159;0;0;0;0
3160;0;0;0;0
3161;0;0;0;11.6767
3162;0;0;3.817;53.8688
3163;12.968;46.3573;62.9693;106.0671
3164;73.9961;82.076;92.5144;134.8853
3165;97.1707;123.6444;111.0302;164.4121
3166;102.0198;147.4592;110.2123;188.4145
3167;129.5532;171.588;134.6447;211.7473
3168;119.8767;162.8428;151.4428;210.7048
3169;111.9769;148.1917;166.5426;198.5254
3170;105.7233;133.9864;159.441;188.246
3171;103.7719;102.2212;122.4982;173.508
3172;93.083;84.2671;88.0471;159.8125
3173;76.7983;62.3847;56.2729;143.4094
3174;84.2191;50.3904;44.0889;158.1399
3175;72.9802;51.5986;46.6467;154.6908
3176;25.5362;28.9801;22.3906;167.0418
3177;24.3855;31.0164;25.1656;158.5516
3178;13.6872;21.4035;18.3252;143.3777
3179;1.0722;11.6028;6.788;113.7473
3180;0;0.2386;0;72.8758
3181;0;0;0;29.7367
3182;0;0;0;3.6564
3183;0;0;0;0
3184;0;0;0;0
3185;0;0;0;0
3186;19.1018;9.6232;0;15.7764
3187;79.4077;60.5468;67.3456;64.938
3188;116.302;89.5393;94.1933;95.4543
3189;144.5489;133.5154;112.7422;112.8535
3190;154.574;163.3053;124.2673;122.0657
3191;167.9375;175.4099;141.4549;156.3956
3192;160.8161;162.4012;142.7128;165.1955
3193;158.3022;149.9966;141.1468;166.9229
3194;159.6474;128.4184;132.8243;151.639
3195;168.4523;96.3647;110.56;125.5643
3196;153.7319;86.0386;95.628;113.0881
3197;137.0952;70.4507;65.4372;95.8326
3198;140.0997;69.4918;71.6448;90.6103
3199;131.3527;58.5061;60.6009;61.8018
3200;136.3366;52.7568;86.6493;16.0186
3201;141.6101;78.6276;108.7617;37.3948
3202;121.9626;64.5754;80.8397;11.3491
3203;100.9547;38.5429;41.2973;0
3204;63.0277;22.9479;25.9136;0
3205;0;4.5506;0;0
3206;0;0;0;0
3207;0;0;0;0
3208;0;0;0;0
3209;0;0;21.9269;0
3210;45.8069;8.561;57.1592;0
3211;105.4282;46.9249;93.8438;40.9051
3212;126.5262;66.9522;106.3046;100.0123
3213;151.5422;85.105;136.6277;117.6886
3214;159.3807;116.476;158.6554;114.148
3215;172.782;160.2629;191.8036;106.4578
3216;176.0536;162.3222;191.8016;70.3972
3217;170.0298;149.6328;190.7843;51.3859
3218;151.7074;134.8561;171.0754;42.9478
3219;131.7729;133.7373;174.6795;35.7567
3220;135.8008;132.7428;187.1027;20.2787
3221;117.1552;117.8039;175.4926;19.5766
3222;123.2669;108.038;172.1787;17.6221
3223;97.096;90.7402;173.1751;7.3683
3224;90.5488;65.9066;151.9948;0
3225;102.7785;71.1728;180.1234;0
3226;95.7196;50.4754;193.3849;0
3227;72.0589;14.6801;180.8263;0
3228;45.9232;0;156.7683;0
3229;7.3084;0;123.9047;0
3230;0;0;87.5881;0
3231;0;0;61.4194;0
3232;0;0;47.7073;0
3233;0;0;58.678;0
3234;0;0;75.0127;0
3235;31.274;18.8138;101.079;0
3236;110.3611;62.2606;133.2596;12.5794
3237;139.5773;85.6165;152.1405;50.7354
3238;148.0848;108.5029;176.0608;90.3488
3239;159.267;134.7964;207.5542;126.4128
3240;155.0654;124.3762;205.3099;113.2369
3241;143.0622;120.568;192.1159;99.4026
3242;117.3355;121.1243;168.0567;84.9722
3243;90.9577;110.7148;155.7098;70.0051
3244;83.3624;90.109;154.3287;62.2903
3245;70.557;86.2641;145.8213;48.7479
3246;82.6671;97.0943;148.5462;58.2136
