i,j,h,s,f_mw
85,89,148,1,-84.3011929828
85,89,148,2,-10.9759006781
85,89,148,3,-55.6662528609
85,89,149,1,-2.2685182951
85,89,149,2,-32.7631314685
85,89,149,3,-19.1524866847
85,89,150,1,16.5544163826
85,89,150,2,-78.9968945113
85,89,150,3,-3.5735142684
85,89,151,1,-37.1478009120
85,89,151,2,-17.4502257749
85,89,151,3,-7.2492714671
85,89,152,1,-6.5130928851
85,89,152,2,-31.3778009002
85,89,152,3,-7.0692288287
85,89,153,1,-9.3261434383
85,89,153,2,-27.2705002344
85,89,153,3,-9.9960272850
85,89,154,1,-90.0956364131
85,89,154,2,-29.0229205198
85,89,154,3,-18.4207769107
85,89,155,1,-1.9265005285
85,89,155,2,-22.7434146366
85,89,155,3,-15.6767354489
85,89,156,1,-7.4645049175
85,89,156,2,-29.2209007524
85,89,156,3,-5.3633245964
85,89,157,1,-14.9236714041
85,89,157,2,-96.7203229388
85,89,157,3,-4.2753389088
85,89,158,1,-11.8131024984
85,89,158,2,-29.9668064438
85,89,158,3,-1.9864886125
85,89,159,1,-11.9097377447
85,89,159,2,-8.1968337140
85,89,159,3,-0.5707881216
85,89,160,1,-5.3339105890
85,89,160,2,-31.8009661848
85,89,160,3,-2.8870948136
85,89,161,1,0.9055830692
85,89,161,2,-19.7426200482
85,89,161,3,-4.4397062429
85,89,162,1,10.2805493612
85,89,162,2,-9.4642533101
85,89,162,3,-3.4527035130
85,89,163,1,-1.0661945532
85,89,163,2,-10.6672360455
85,89,163,3,-17.4768031511
85,89,164,1,-4.2728199612
85,89,164,2,-10.1285333861
85,89,164,3,-10.8705139112
85,89,165,1,-8.2617749972
85,89,165,2,-2.3542826465
85,89,165,3,-10.8825593696
85,89,166,1,-19.5544854662
85,89,166,2,-6.2511308338
85,89,166,3,-9.4846813747
85,89,167,1,-19.0145099903
85,89,167,2,-8.8971467104
85,89,167,3,-16.2645887770
85,89,168,1,-20.1752798252
85,89,168,2,-70.9222451570
85,89,168,3,-14.4678691540
86,87,1,1,0.0000000000
86,87,1,2,0.0000000000
86,87,1,3,0.0000000000
86,87,2,1,0.0000000000
86,87,2,2,0.0000000000
86,87,2,3,0.0000000000
86,87,3,1,0.0000000000
86,87,3,2,0.0000000000
86,87,3,3,0.0000000000
86,87,4,1,0.0000000000
86,87,4,2,0.0000000000
86,87,4,3,0.0000000000
86,87,5,1,0.0000000000
86,87,5,2,0.0000000000
86,87,5,3,0.0000000000
86,87,6,1,0.0000000000
86,87,6,2,0.0000000000
86,87,6,3,0.0000000000
86,87,7,1,0.0000000000
86,87,7,2,0.0000000000
86,87,7,3,0.0000000000
86,87,8,1,0.0000000000
86,87,8,2,0.0000000000
86,87,8,3,0.0000000000
86,87,9,1,0.0000000000
86,87,9,2,0.0000000000
86,87,9,3,0.0000000000
86,87,10,1,0.0000000000
86,87,10,2,0.0000000000
86,87,10,3,0.0000000000
86,87,11,1,0.0000000000
86,87,11,2,0.0000000000
86,87,11,3,0.0000000000
86,87,12,1,0.0000000000
86,87,12,2,0.0000000000
86,87,12,3,0.0000000000
86,87,13,1,0.0000000000
86,87,13,2,0.0000000000
86,87,13,3,0.0000000000
86,87,14,1,0.0000000000
86,87,14,2,0.0000000000
86,87,14,3,0.0000000000
86,87,15,1,0.0000000000
86,87,15,2,0.0000000000
86,87,15,3,0.0000000000
86,87,16,1,0.0000000000
86,87,16,2,0.0000000000
86,87,16,3,0.0000000000
86,87,17,1,0.0000000000
86,87,17,2,0.0000000000
86,87,17,3,0.0000000000
86,87,18,1,0.0000000000
86,87,18,2,0.0000000000
86,87,18,3,0.0000000000
86,87,19,1,0.0000000000
86,87,19,2,0.0000000000
86,87,19,3,0.0000000000
86,87,20,1,0.0000000000
86,87,20,2,0.0000000000
86,87,20,3,0.0000000000
86,87,21,1,0.0000000000
86,87,21,2,0.0000000000
86,87,21,3,0.0000000000
86,87,22,1,0.0000000000
86,87,22,2,0.0000000000
86,87,22,3,0.0000000000
86,87,23,1,0.0000000000
86,87,23,2,0.0000000000
86,87,23,3,0.0000000000
86,87,24,1,0.0000000000
86,87,24,2,0.0000000000
86,87,24,3,0.0000000000
86,87,25,1,0.0000000000
86,87,25,2,0.0000000000
86,87,25,3,0.0000000000
86,87,26,1,0.0000000000
86,87,26,2,0.0000000000
86,87,26,3,0.0000000000
86,87,27,1,0.0000000000
86,87,27,2,0.0000000000
86,87,27,3,0.0000000000
86,87,28,1,0.0000000000
86,87,28,2,0.0000000000
86,87,28,3,0.0000000000
86,87,29,1,0.0000000000
86,87,29,2,0.0000000000
86,87,29,3,0.0000000000
86,87,30,1,0.0000000000
86,87,30,2,0.0000000000
86,87,30,3,0.0000000000
86,87,31,1,0.0000000000
86,87,31,2,0.0000000000
86,87,31,3,0.0000000000
86,87,32,1,0.0000000000
86,87,32,2,0.0000000000
86,87,32,3,0.0000000000
86,87,33,1,0.0000000000
86,87,33,2,0.0000000000
86,87,33,3,0.0000000000
86,87,34,1,0.0000000000
86,87,34,2,0.0000000000
86,87,34,3,0.0000000000
86,87,35,1,0.0000000000
86,87,35,2,0.0000000000
86,87,35,3,0.0000000000
86,87,36,1,0.0000000000
86,87,36,2,0.0000000000
86,87,36,3,0.0000000000
86,87,37,1,0.0000000000
86,87,37,2,0.0000000000
86,87,37,3,0.0000000000
86,87,38,1,0.0000000000
86,87,38,2,0.0000000000
86,87,38,3,0.0000000000
86,87,39,1,0.0000000000
86,87,39,2,0.0000000000
86,87,39,3,0.0000000000
86,87,40,1,0.0000000000
86,87,40,2,0.0000000000
86,87,40,3,0.0000000000
86,87,41,1,0.0000000000
86,87,41,2,0.0000000000
86,87,41,3,-104.0000000000
86,87,42,1,0.0000000000
86,87,42,2,0.0000000000
86,87,42,3,0.0000000000
86,87,43,1,0.0000000000
86,87,43,2,0.0000000000
86,87,43,3,0.0000000000
86,87,44,1,0.0000000000
86,87,44,2,0.0000000000
86,87,44,3,0.0000000000
86,87,45,1,0.0000000000
86,87,45,2,0.0000000000
86,87,45,3,0.0000000000
86,87,46,1,0.0000000000
86,87,46,2,0.0000000000
86,87,46,3,0.0000000000
86,87,47,1,0.0000000000
86,87,47,2,0.0000000000
86,87,47,3,0.0000000000
86,87,48,1,0.0000000000
86,87,48,2,0.0000000000
86,87,48,3,0.0000000000
86,87,49,1,0.0000000000
86,87,49,2,0.0000000000
86,87,49,3,0.0000000000
86,87,50,1,0.0000000000
86,87,50,2,0.0000000000
86,87,50,3,0.0000000000
86,87,51,1,0.0000000000
86,87,51,2,0.0000000000
86,87,51,3,0.0000000000
86,87,52,1,0.0000000000
86,87,52,2,0.0000000000
86,87,52,3,0.0000000000
86,87,53,1,0.0000000000
86,87,53,2,0.0000000000
86,87,53,3,0.0000000000
86,87,54,1,0.0000000000
86,87,54,2,0.0000000000
86,87,54,3,0.0000000000
86,87,55,1,0.0000000000
86,87,55,2,0.0000000000
86,87,55,3,0.0000000000
86,87,56,1,0.0000000000
86,87,56,2,0.0000000000
86,87,56,3,0.0000000000
86,87,57,1,0.0000000000
86,87,57,2,0.0000000000
86,87,57,3,0.0000000000
86,87,58,1,0.0000000000
86,87,58,2,0.0000000000
86,87,58,3,0.0000000000
86,87,59,1,0.0000000000
86,87,59,2,0.0000000000
86,87,59,3,0.0000000000
86,87,60,1,0.0000000000
86,87,60,2,0.0000000000
86,87,60,3,0.0000000000
86,87,61,1,0.0000000000
86,87,61,2,0.0000000000
86,87,61,3,0.0000000000
86,87,62,1,0.0000000000
86,87,62,2,0.0000000000
86,87,62,3,0.0000000000
86,87,63,1,0.0000000000
86,87,63,2,0.0000000000
86,87,63,3,0.0000000000
86,87,64,1,0.0000000000
86,87,64,2,0.0000000000
86,87,64,3,0.0000000000
86,87,65,1,0.0000000000
86,87,65,2,0.0000000000
86,87,65,3,0.0000000000
86,87,66,1,0.0000000000
86,87,66,2,0.0000000000
86,87,66,3,0.0000000000
86,87,67,1,0.0000000000
86,87,67,2,0.0000000000
86,87,67,3,0.0000000000
86,87,68,1,0.0000000000
86,87,68,2,0.0000000000
86,87,68,3,0.0000000000
86,87,69,1,0.0000000000
86,87,69,2,0.0000000000
86,87,69,3,0.0000000000
86,87,70,1,0.0000000000
86,87,70,2,0.0000000000
86,87,70,3,0.0000000000
86,87,71,1,0.0000000000
86,87,71,2,0.0000000000
86,87,71,3,0.0000000000
86,87,72,1,0.0000000000
86,87,72,2,0.0000000000
86,87,72,3,0.0000000000
86,87,73,1,0.0000000000
86,87,73,2,0.0000000000
86,87,73,3,0.0000000000
86,87,74,1,0.0000000000
86,87,74,2,0.0000000000
86,87,74,3,0.0000000000
86,87,75,1,0.0000000000
86,87,75,2,0.0000000000
86,87,75,3,0.0000000000
86,87,76,1,0.0000000000
86,87,76,2,0.0000000000
86,87,76,3,0.0000000000
86,87,77,1,0.0000000000
86,87,77,2,0.0000000000
86,87,77,3,0.0000000000
86,87,78,1,0.0000000000
86,87,78,2,0.0000000000
86,87,78,3,0.0000000000
86,87,79,1,0.0000000000
86,87,79,2,0.0000000000
86,87,79,3,0.0000000000
86,87,80,1,0.0000000000
86,87,80,2,0.0000000000
86,87,80,3,0.0000000000
86,87,81,1,0.0000000000
86,87,81,2,0.0000000000
86,87,81,3,0.0000000000
86,87,82,1,0.0000000000
86,87,82,2,0.0000000000
86,87,82,3,0.0000000000
86,87,83,1,0.0000000000
86,87,83,2,0.0000000000
86,87,83,3,0.0000000000
86,87,84,1,0.0000000000
86,87,84,2,0.0000000000
86,87,84,3,0.0000000000
86,87,85,1,0.0000000000
86,87,85,2,0.0000000000
86,87,85,3,0.0000000000
86,87,86,1,0.0000000000
86,87,86,2,0.0000000000
86,87,86,3,0.0000000000
86,87,87,1,0.0000000000
86,87,87,2,0.0000000000
86,87,87,3,0.0000000000
86,87,88,1,0.0000000000
86,87,88,2,0.0000000000
86,87,88,3,0.0000000000
86,87,89,1,0.0000000000
86,87,89,2,0.0000000000
86,87,89,3,0.0000000000
86,87,90,1,0.0000000000
86,87,90,2,0.0000000000
86,87,90,3,0.0000000000
86,87,91,1,0.0000000000
86,87,91,2,0.0000000000
86,87,91,3,0.0000000000
86,87,92,1,0.0000000000
86,87,92,2,0.0000000000
86,87,92,3,0.0000000000
86,87,93,1,0.0000000000
86,87,93,2,0.0000000000
86,87,93,3,0.0000000000
86,87,94,1,-89.8586062686
86,87,94,2,0.0000000000
86,87,94,3,0.0000000000
86,87,95,1,0.0000000000
86,87,95,2,0.0000000000
86,87,95,3,0.0000000000
86,87,96,1,0.0000000000
86,87,96,2,0.0000000000
86,87,96,3,0.0000000000
86,87,97,1,0.0000000000
86,87,97,2,0.0000000000
86,87,97,3,0.0000000000
86,87,98,1,0.0000000000
86,87,98,2,0.0000000000
86,87,98,3,0.0000000000
86,87,99,1,0.0000000000
86,87,99,2,0.0000000000
86,87,99,3,0.0000000000
86,87,100,1,0.0000000000
86,87,100,2,0.0000000000
86,87,100,3,0.0000000000
86,87,101,1,0.0000000000
86,87,101,2,0.0000000000
86,87,101,3,0.0000000000
86,87,102,1,0.0000000000
86,87,102,2,0.0000000000
86,87,102,3,0.0000000000
86,87,103,1,0.0000000000
86,87,103,2,0.0000000000
86,87,103,3,0.0000000000
86,87,104,1,0.0000000000
86,87,104,2,0.0000000000
86,87,104,3,0.0000000000
86,87,105,1,0.0000000000
86,87,105,2,0.0000000000
86,87,105,3,0.0000000000
86,87,106,1,0.0000000000
86,87,106,2,-104.0000000000
86,87,106,3,0.0000000000
86,87,107,1,0.0000000000
86,87,107,2,-72.8035685181
86,87,107,3,0.0000000000
86,87,108,1,0.0000000000
86,87,108,2,0.0000000000
86,87,108,3,0.0000000000
86,87,109,1,0.0000000000
86,87,109,2,0.0000000000
86,87,109,3,0.0000000000
86,87,110,1,0.0000000000
86,87,110,2,0.0000000000
86,87,110,3,0.0000000000
86,87,111,1,0.0000000000
86,87,111,2,0.0000000000
86,87,111,3,0.0000000000
86,87,112,1,0.0000000000
86,87,112,2,0.0000000000
86,87,112,3,0.0000000000
86,87,113,1,0.0000000000
86,87,113,2,0.0000000000
86,87,113,3,0.0000000000
86,87,114,1,0.0000000000
86,87,114,2,0.0000000000
86,87,114,3,0.0000000000
86,87,115,1,0.0000000000
86,87,115,2,0.0000000000
86,87,115,3,0.0000000000
86,87,116,1,-104.0000000000
86,87,116,2,0.0000000000
86,87,116,3,0.0000000000
86,87,117,1,0.0000000000
86,87,117,2,0.0000000000
86,87,117,3,0.0000000000
86,87,118,1,0.0000000000
86,87,118,2,0.0000000000
86,87,118,3,0.0000000000
86,87,119,1,0.0000000000
86,87,119,2,0.0000000000
86,87,119,3,0.0000000000
86,87,120,1,0.0000000000
86,87,120,2,0.0000000000
86,87,120,3,0.0000000000
86,87,121,1,0.0000000000
86,87,121,2,0.0000000000
86,87,121,3,0.0000000000
86,87,122,1,0.0000000000
86,87,122,2,0.0000000000
86,87,122,3,0.0000000000
86,87,123,1,0.0000000000
86,87,123,2,0.0000000000
86,87,123,3,0.0000000000
86,87,124,1,0.0000000000
86,87,124,2,0.0000000000
86,87,124,3,0.0000000000
86,87,125,1,0.0000000000
86,87,125,2,0.0000000000
86,87,125,3,0.0000000000
86,87,126,1,0.0000000000
86,87,126,2,0.0000000000
86,87,126,3,0.0000000000
86,87,127,1,0.0000000000
86,87,127,2,0.0000000000
86,87,127,3,0.0000000000
86,87,128,1,0.0000000000
86,87,128,2,0.0000000000
86,87,128,3,0.0000000000
86,87,129,1,0.0000000000
86,87,129,2,0.0000000000
86,87,129,3,0.0000000000
86,87,130,1,0.0000000000
86,87,130,2,0.0000000000
86,87,130,3,0.0000000000
86,87,131,1,0.0000000000
86,87,131,2,0.0000000000
86,87,131,3,0.0000000000
86,87,132,1,0.0000000000
86,87,132,2,0.0000000000
86,87,132,3,0.0000000000
86,87,133,1,0.0000000000
86,87,133,2,0.0000000000
86,87,133,3,0.0000000000
86,87,134,1,0.0000000000
86,87,134,2,0.0000000000
86,87,134,3,0.0000000000
86,87,135,1,0.0000000000
86,87,135,2,0.0000000000
86,87,135,3,0.0000000000
86,87,136,1,0.0000000000
86,87,136,2,0.0000000000
86,87,136,3,0.0000000000
86,87,137,1,0.0000000000
86,87,137,2,0.0000000000
86,87,137,3,0.0000000000
86,87,138,1,0.0000000000
86,87,138,2,0.0000000000
86,87,138,3,0.0000000000
86,87,139,1,0.0000000000
86,87,139,2,0.0000000000
86,87,139,3,0.0000000000
86,87,140,1,0.0000000000
86,87,140,2,0.0000000000
86,87,140,3,0.0000000000
86,87,141,1,0.0000000000
86,87,141,2,0.0000000000
86,87,141,3,0.0000000000
86,87,142,1,0.0000000000
86,87,142,2,0.0000000000
86,87,142,3,0.0000000000
86,87,143,1,0.0000000000
86,87,143,2,0.0000000000
86,87,143,3,0.0000000000
86,87,144,1,0.0000000000
86,87,144,2,0.0000000000
86,87,144,3,0.0000000000
86,87,145,1,0.0000000000
86,87,145,2,0.0000000000
86,87,145,3,0.0000000000
86,87,146,1,0.0000000000
86,87,146,2,0.0000000000
86,87,146,3,-104.0000000000
86,87,147,1,0.0000000000
86,87,147,2,0.0000000000
86,87,147,3,0.0000000000
86,87,148,1,0.0000000000
86,87,148,2,0.0000000000
86,87,148,3,0.0000000000
86,87,149,1,0.0000000000
86,87,149,2,0.0000000000
86,87,149,3,0.0000000000
86,87,150,1,0.0000000000
86,87,150,2,0.0000000000
86,87,150,3,0.0000000000
86,87,151,1,0.0000000000
86,87,151,2,0.0000000000
86,87,151,3,0.0000000000
86,87,152,1,0.0000000000
86,87,152,2,0.0000000000
86,87,152,3,0.0000000000
86,87,153,1,0.0000000000
86,87,153,2,0.0000000000
86,87,153,3,0.0000000000
86,87,154,1,0.0000000000
86,87,154,2,0.0000000000
86,87,154,3,-104.0000000000
86,87,155,1,0.0000000000
86,87,155,2,0.0000000000
86,87,155,3,0.0000000000
86,87,156,1,0.0000000000
86,87,156,2,0.0000000000
86,87,156,3,0.0000000000
86,87,157,1,0.0000000000
86,87,157,2,0.0000000000
86,87,157,3,0.0000000000
86,87,158,1,0.0000000000
86,87,158,2,0.0000000000
86,87,158,3,0.0000000000
86,87,159,1,0.0000000000
86,87,159,2,0.0000000000
86,87,159,3,0.0000000000
86,87,160,1,0.0000000000
86,87,160,2,0.0000000000
86,87,160,3,0.0000000000
86,87,161,1,0.0000000000
86,87,161,2,0.0000000000
86,87,161,3,0.0000000000
86,87,162,1,0.0000000000
86,87,162,2,0.0000000000
86,87,162,3,0.0000000000
86,87,163,1,0.0000000000
86,87,163,2,0.0000000000
86,87,163,3,0.0000000000
86,87,164,1,0.0000000000
86,87,164,2,0.0000000000
86,87,164,3,0.0000000000
86,87,165,1,0.0000000000
86,87,165,2,0.0000000000
86,87,165,3,0.0000000000
86,87,166,1,0.0000000000
86,87,166,2,0.0000000000
86,87,166,3,0.0000000000
86,87,167,1,0.0000000000
86,87,167,2,0.0000000000
86,87,167,3,0.0000000000
86,87,168,1,0.0000000000
86,87,168,2,0.0000000000
86,87,168,3,0.0000000000
88,89,1,1,-37.7236035645
88,89,1,2,-85.3287031996
88,89,1,3,-26.2879244798
88,89,2,1,-34.6229266958
88,89,2,2,-40.8601947890
88,89,2,3,-50.3572874799
88,89,3,1,-33.6972615508
88,89,3,2,-60.2958191862
88,89,3,3,-55.8594569424
88,89,4,1,-33.2430558868
88,89,4,2,-42.5225185004
88,89,4,3,-46.3586685433
88,89,5,1,-37.8823796499
88,89,5,2,-103.3267607539
88,89,5,3,-37.5133209291
88,89,6,1,-54.3287853889
88,89,6,2,-117.0280255142
88,89,6,3,-34.0194245583
88,89,7,1,-49.8419479549
88,89,7,2,-100.1997813187
88,89,7,3,-103.2278904961
88,89,8,1,-129.9477989516
88,89,8,2,-75.7733147094
88,89,8,3,-49.1041133849
88,89,9,1,-32.3590714214
88,89,9,2,-123.1841442669
88,89,9,3,-40.4954921459
88,89,10,1,35.7543875197
88,89,10,2,-86.5875060559
88,89,10,3,-62.6125798869
88,89,11,1,-123.0287757072
88,89,11,2,-96.9590239942
88,89,11,3,-100.3618633301
88,89,12,1,-126.5077921932
88,89,12,2,-101.2329860051
88,89,12,3,-44.1926950187
88,89,13,1,-119.3478911848
88,89,13,2,-81.3382500863
88,89,13,3,-36.4567765106
88,89,14,1,-43.8525245645
88,89,14,2,-96.7293502104
88,89,14,3,-39.1816466731
88,89,15,1,-40.5195625414
88,89,15,2,-83.8266292425
88,89,15,3,-41.9015422369
88,89,16,1,-39.0060157032
88,89,16,2,-24.3274970099
88,89,16,3,-38.7440029846
88,89,17,1,-49.6297772337
88,89,17,2,-38.6544123930
88,89,17,3,-38.0496710487
88,89,18,1,-51.1735903442
88,89,18,2,-36.1733021126
88,89,18,3,-42.9916715921
88,89,19,1,-48.7195833419
88,89,19,2,-36.8803556684
88,89,19,3,-54.6382135446
88,89,20,1,-51.7051615854
88,89,20,2,-40.3713827539
88,89,20,3,-68.8697345865
88,89,21,1,-54.2281564739
88,89,21,2,-43.8621426310
88,89,21,3,-52.3055888800
88,89,22,1,-49.3483595649
88,89,22,2,-43.2358581983
88,89,22,3,-66.4800741549
88,89,23,1,-40.0812500331
88,89,23,2,-108.3790122897
88,89,23,3,-40.4393440412
88,89,24,1,-98.3418489971
88,89,24,2,-111.7031995854
88,89,24,3,-35.1487911494
88,89,25,1,-46.5588464144
88,89,25,2,-59.6690932133
88,89,25,3,-41.7328532724
88,89,26,1,-40.8481853289
88,89,26,2,-108.6730203213
88,89,26,3,-116.8619585452
88,89,27,1,-37.4016293783
88,89,27,2,-113.9315356232
88,89,27,3,-28.2492205933
88,89,28,1,-38.9934538973
88,89,28,2,-46.6514934776
88,89,28,3,-31.5249740248
88,89,29,1,-50.3597237015
88,89,29,2,-90.5862056127
88,89,29,3,-34.3670776443
88,89,30,1,-52.9455060602
88,89,30,2,-68.7914040444
88,89,30,3,-26.1590012618
88,89,31,1,-49.2271903189
88,89,31,2,-57.1936265850
88,89,31,3,-41.5571849265
88,89,32,1,-119.6061184978
88,89,32,2,-27.0945952734
88,89,32,3,-39.6105821369
88,89,33,1,-112.8031973777
88,89,33,2,-115.6656055252
88,89,33,3,-34.0098258751
88,89,34,1,-118.7708143158
88,89,34,2,-108.8002976657
88,89,34,3,-49.9293879795
88,89,35,1,-107.6037088411
88,89,35,2,-131.4579725627
88,89,35,3,-33.1016309200
88,89,36,1,-116.0383177698
88,89,36,2,-114.9724870003
88,89,36,3,-42.1440967367
88,89,37,1,-97.2510259765
88,89,37,2,-136.6899222611
88,89,37,3,-52.1245054025
88,89,38,1,-40.6311268634
88,89,38,2,-114.2605184100
88,89,38,3,-54.3325234675
88,89,39,1,-44.1758508269
88,89,39,2,-45.3401547873
88,89,39,3,-51.9594656130
88,89,40,1,-53.8452096827
88,89,40,2,-62.2272584293
88,89,40,3,-27.2616953311
88,89,41,1,-49.2964932737
88,89,41,2,-58.7668806416
88,89,41,3,-26.0475156026
88,89,42,1,-48.2233249414
88,89,42,2,-55.3831618424
88,89,42,3,-37.3789424150
88,89,43,1,-45.1648064933
88,89,43,2,-52.8146286130
88,89,43,3,-76.4113639892
88,89,44,1,-30.0689534484
88,89,44,2,-50.1433223457
88,89,44,3,-49.2951351385
88,89,45,1,-39.1833435009
88,89,45,2,-52.5697736239
88,89,45,3,-54.2508346432
88,89,46,1,-37.2269147547
88,89,46,2,-43.8531867688
88,89,46,3,-50.6583557508
88,89,47,1,-46.0110812041
88,89,47,2,-68.5041598795
88,89,47,3,-57.0103622637
88,89,48,1,-55.1525752035
88,89,48,2,-33.0065794137
88,89,48,3,-54.7806468589
88,89,49,1,-39.6062919487
88,89,49,2,-119.8874755893
88,89,49,3,-46.6113250025
88,89,50,1,-39.8095543451
88,89,50,2,-22.9220640960
88,89,50,3,-49.5044939305
88,89,51,1,-44.4438917344
88,89,51,2,-118.5290903313
88,89,51,3,-45.6729239006
88,89,52,1,-43.1864301513
88,89,52,2,-25.9644930070
88,89,52,3,-53.1748448108
88,89,53,1,-40.6079725409
88,89,53,2,-30.5250284474
88,89,53,3,-54.6262305918
88,89,54,1,-35.8617559486
88,89,54,2,-35.1133399901
88,89,54,3,-62.6485820682
88,89,55,1,-4.6725836990
88,89,55,2,-29.3903261692
88,89,55,3,-59.9332531279
88,89,56,1,-0.9216883313
88,89,56,2,-44.8109711135
88,89,56,3,-43.7576384499
88,89,57,1,-32.4183740463
88,89,57,2,-40.6234923425
88,89,57,3,-35.1833810599
88,89,58,1,-34.2728785917
88,89,58,2,-29.0781575377
88,89,58,3,-116.2888097124
88,89,59,1,-85.9493861843
88,89,59,2,-35.5854431332
88,89,59,3,-32.6761604904
88,89,60,1,-114.9922161769
88,89,60,2,-27.4849771719
88,89,60,3,-116.3198409559
88,89,61,1,-62.7061229268
88,89,61,2,-112.4385552202
88,89,61,3,-115.2747034047
88,89,62,1,-67.6979406781
88,89,62,2,-123.5452437534
88,89,62,3,-122.0349314025
88,89,63,1,-39.4177170850
88,89,63,2,-125.4981279874
88,89,63,3,-117.4037476103
88,89,64,1,-44.6635441216
88,89,64,2,-81.7357375994
88,89,64,3,-60.6565000505
88,89,65,1,-43.8651251731
88,89,65,2,-113.8363086109
88,89,65,3,-58.6930225667
88,89,66,1,-40.4404219845
88,89,66,2,-89.5218613801
88,89,66,3,-58.2904764214
88,89,67,1,-32.4776499856
88,89,67,2,-51.6378748402
88,89,67,3,-45.3083825570
88,89,68,1,-44.6176900528
88,89,68,2,-108.6535798122
88,89,68,3,-118.1408012578
88,89,69,1,-40.0381290224
88,89,69,2,-66.0792752180
88,89,69,3,-114.1811819014
88,89,70,1,-34.4997576661
88,89,70,2,-31.9731050047
88,89,70,3,-73.6085672611
88,89,71,1,-36.6568263035
88,89,71,2,-55.4999144734
88,89,71,3,-126.0556757803
88,89,72,1,-103.7624954648
88,89,72,2,-56.8711717666
88,89,72,3,-75.3031418327
88,89,73,1,-38.7282129415
88,89,73,2,-40.2944549725
88,89,73,3,-48.4449397390
88,89,74,1,-42.0564348342
88,89,74,2,-125.8973481637
88,89,74,3,-55.8435991703
88,89,75,1,-33.3546649416
88,89,75,2,-110.2326253553
88,89,75,3,-55.3815455907
88,89,76,1,-21.4561177498
88,89,76,2,-42.4296017128
88,89,76,3,-115.2483628637
88,89,77,1,-25.9233666563
88,89,77,2,-40.9100833623
88,89,77,3,-73.0198644726
88,89,78,1,-16.5820800162
88,89,78,2,-115.6567288156
88,89,78,3,-84.9318689633
88,89,79,1,-32.8850357804
88,89,79,2,-60.1817225259
88,89,79,3,-83.6550280892
88,89,80,1,-35.8529094368
88,89,80,2,-53.4907316323
88,89,80,3,-75.1951058094
88,89,81,1,-37.1616167173
88,89,81,2,-92.7181680363
88,89,81,3,-124.1607197977
88,89,82,1,-36.2669396634
88,89,82,2,-40.8561439764
88,89,82,3,-57.1410600433
88,89,83,1,-32.1187750697
88,89,83,2,-39.6528899209
88,89,83,3,-69.7696995289
88,89,84,1,-37.1618626525
88,89,84,2,-114.2686512184
88,89,84,3,-133.9251697812
88,89,85,1,-37.2662922684
88,89,85,2,-7.2344040343
88,89,85,3,-72.9302079360
88,89,86,1,-32.2157857158
88,89,86,2,2.8214471558
88,89,86,3,-93.6017321970
88,89,87,1,-31.7915607505
88,89,87,2,-115.4150515886
88,89,87,3,-109.2412653068
88,89,88,1,-31.8254952576
88,89,88,2,-110.3730221769
88,89,88,3,-44.6767011252
88,89,89,1,-26.0833720820
88,89,89,2,-109.7124618760
88,89,89,3,-70.7697078897
88,89,90,1,-23.9518040643
88,89,90,2,-96.4059816724
88,89,90,3,-49.9522170934
88,89,91,1,-35.2773730967
88,89,91,2,-73.7870865221
88,89,91,3,-44.0954740144
88,89,92,1,-47.3116256993
88,89,92,2,-41.3413496447
88,89,92,3,-51.1061794601
88,89,93,1,-53.0080829383
88,89,93,2,-43.6259976509
88,89,93,3,-88.4554300935
88,89,94,1,-19.3874273984
88,89,94,2,-45.3685060569
88,89,94,3,-81.3710666931
88,89,95,1,-36.6853991692
88,89,95,2,-59.2680407802
88,89,95,3,-31.7099838926
88,89,96,1,-30.2770716734
88,89,96,2,-43.5211016939
88,89,96,3,-33.9915612588
88,89,97,1,-23.3453519159
88,89,97,2,-61.3135887341
88,89,97,3,-33.8163909461
88,89,98,1,-27.9842263979
88,89,98,2,-129.9673128954
88,89,98,3,-31.1906900409
88,89,99,1,-20.0064615528
88,89,99,2,-129.4509023714
88,89,99,3,-27.9926372833
88,89,100,1,-19.0245343256
88,89,100,2,-54.8562056016
88,89,100,3,-25.8433678592
88,89,101,1,-25.6476720572
88,89,101,2,-48.7734037252
88,89,101,3,-20.3417081282
88,89,102,1,-31.3138954712
88,89,102,2,-33.2605520418
88,89,102,3,-26.9022639604
88,89,103,1,-28.5393788147
88,89,103,2,-23.5580928320
88,89,103,3,-24.1854632976
88,89,104,1,-60.2741837905
88,89,104,2,-28.0822685834
